# internal.gains.scalar = exogenous scalar * degree.days / exogenous degree day norm
region,gcam.consumer,nodeInput,building.node.input,thermal.building.service.input,internal.gains.scalar
NV,resid_d5,resid,resid_building,resid heating modern_d5,-795
NV,resid_d6,resid,resid_building,resid heating modern_d6,-795
NV,resid_d7,resid,resid_building,resid heating modern_d7,-795
NV,resid_d8,resid,resid_building,resid heating modern_d8,-795
NV,resid_d9,resid,resid_building,resid heating modern_d9,-795
NV,resid_d10,resid,resid_building,resid heating modern_d10,-795
NV,resid_d1,resid,resid_building,resid heating TradBio_d1,-795
NV,resid_d2,resid,resid_building,resid heating TradBio_d2,-795
NV,resid_d3,resid,resid_building,resid heating TradBio_d3,-795
NV,resid_d4,resid,resid_building,resid heating TradBio_d4,-795
NV,resid_d5,resid,resid_building,resid heating TradBio_d5,-795
NV,resid_d6,resid,resid_building,resid heating TradBio_d6,-795
NV,resid_d7,resid,resid_building,resid heating TradBio_d7,-795
NV,resid_d8,resid,resid_building,resid heating TradBio_d8,-795
NV,resid_d9,resid,resid_building,resid heating TradBio_d9,-795
NV,resid_d10,resid,resid_building,resid heating TradBio_d10,-795
NY,resid_d1,resid,resid_building,resid cooling modern_d1,236
NY,resid_d2,resid,resid_building,resid cooling modern_d2,236
NY,resid_d3,resid,resid_building,resid cooling modern_d3,236
NY,resid_d4,resid,resid_building,resid cooling modern_d4,236
NY,resid_d5,resid,resid_building,resid cooling modern_d5,236
NY,resid_d6,resid,resid_building,resid cooling modern_d6,236
NY,resid_d7,resid,resid_building,resid cooling modern_d7,236
NY,resid_d8,resid,resid_building,resid cooling modern_d8,236
NY,resid_d9,resid,resid_building,resid cooling modern_d9,236
NY,resid_d10,resid,resid_building,resid cooling modern_d10,236
NY,resid_d1,resid,resid_building,resid heating coal_d1,-1104
NY,resid_d2,resid,resid_building,resid heating coal_d2,-1104
NY,resid_d3,resid,resid_building,resid heating coal_d3,-1104
NY,resid_d4,resid,resid_building,resid heating coal_d4,-1104
NY,resid_d5,resid,resid_building,resid heating coal_d5,-1104
NY,resid_d6,resid,resid_building,resid heating coal_d6,-1104
NY,resid_d7,resid,resid_building,resid heating coal_d7,-1104
NY,resid_d8,resid,resid_building,resid heating coal_d8,-1104
NY,resid_d9,resid,resid_building,resid heating coal_d9,-1104
NY,resid_d10,resid,resid_building,resid heating coal_d10,-1104
NY,resid_d1,resid,resid_building,resid heating modern_d1,-1104
NY,resid_d2,resid,resid_building,resid heating modern_d2,-1104
NY,resid_d3,resid,resid_building,resid heating modern_d3,-1104
NY,resid_d4,resid,resid_building,resid heating modern_d4,-1104
NY,resid_d5,resid,resid_building,resid heating modern_d5,-1104
NY,resid_d6,resid,resid_building,resid heating modern_d6,-1104
NY,resid_d7,resid,resid_building,resid heating modern_d7,-1104
NY,resid_d8,resid,resid_building,resid heating modern_d8,-1104
NY,resid_d9,resid,resid_building,resid heating modern_d9,-1104
NY,resid_d10,resid,resid_building,resid heating modern_d10,-1104
NY,resid_d1,resid,resid_building,resid heating TradBio_d1,-1104
NY,resid_d2,resid,resid_building,resid heating TradBio_d2,-1104
NY,resid_d3,resid,resid_building,resid heating TradBio_d3,-1104
NY,resid_d4,resid,resid_building,resid heating TradBio_d4,-1104
NY,resid_d5,resid,resid_building,resid heating TradBio_d5,-1104
NY,resid_d6,resid,resid_building,resid heating TradBio_d6,-1104
NY,resid_d7,resid,resid_building,resid heating TradBio_d7,-1104
NY,resid_d8,resid,resid_building,resid heating TradBio_d8,-1104
NY,resid_d9,resid,resid_building,resid heating TradBio_d9,-1104
NY,resid_d10,resid,resid_building,resid heating TradBio_d10,-1104
OH,resid_d1,resid,resid_building,resid cooling modern_d1,230
OH,resid_d2,resid,resid_building,resid cooling modern_d2,230
OH,resid_d3,resid,resid_building,resid cooling modern_d3,230
OH,resid_d4,resid,resid_building,resid cooling modern_d4,230
OH,resid_d5,resid,resid_building,resid cooling modern_d5,230
OH,resid_d6,resid,resid_building,resid cooling modern_d6,230
OH,resid_d7,resid,resid_building,resid cooling modern_d7,230
OH,resid_d8,resid,resid_building,resid cooling modern_d8,230
OH,resid_d9,resid,resid_building,resid cooling modern_d9,230
OH,resid_d10,resid,resid_building,resid cooling modern_d10,230
OH,resid_d1,resid,resid_building,resid heating coal_d1,-1134
OH,resid_d2,resid,resid_building,resid heating coal_d2,-1134
OH,resid_d3,resid,resid_building,resid heating coal_d3,-1134
OH,resid_d4,resid,resid_building,resid heating coal_d4,-1134
OH,resid_d5,resid,resid_building,resid heating coal_d5,-1134
OH,resid_d6,resid,resid_building,resid heating coal_d6,-1134
OH,resid_d7,resid,resid_building,resid heating coal_d7,-1134
OH,resid_d8,resid,resid_building,resid heating coal_d8,-1134
OH,resid_d9,resid,resid_building,resid heating coal_d9,-1134
OH,resid_d10,resid,resid_building,resid heating coal_d10,-1134
OH,resid_d1,resid,resid_building,resid heating modern_d1,-1134
OH,resid_d2,resid,resid_building,resid heating modern_d2,-1134
OH,resid_d3,resid,resid_building,resid heating modern_d3,-1134
OH,resid_d4,resid,resid_building,resid heating modern_d4,-1134
OH,resid_d5,resid,resid_building,resid heating modern_d5,-1134
OH,resid_d6,resid,resid_building,resid heating modern_d6,-1134
OH,resid_d7,resid,resid_building,resid heating modern_d7,-1134
OH,resid_d8,resid,resid_building,resid heating modern_d8,-1134
OH,resid_d9,resid,resid_building,resid heating modern_d9,-1134
OH,resid_d10,resid,resid_building,resid heating modern_d10,-1134
OH,resid_d1,resid,resid_building,resid heating TradBio_d1,-1134
OH,resid_d2,resid,resid_building,resid heating TradBio_d2,-1134
OH,resid_d3,resid,resid_building,resid heating TradBio_d3,-1134
OH,resid_d4,resid,resid_building,resid heating TradBio_d4,-1134
OH,resid_d5,resid,resid_building,resid heating TradBio_d5,-1134
OH,resid_d6,resid,resid_building,resid heating TradBio_d6,-1134
OH,resid_d7,resid,resid_building,resid heating TradBio_d7,-1134
OH,resid_d8,resid,resid_building,resid heating TradBio_d8,-1134
OH,resid_d9,resid,resid_building,resid heating TradBio_d9,-1134
OH,resid_d10,resid,resid_building,resid heating TradBio_d10,-1134
OK,resid_d1,resid,resid_building,resid cooling modern_d1,655
OK,resid_d2,resid,resid_building,resid cooling modern_d2,655
OK,resid_d3,resid,resid_building,resid cooling modern_d3,655
OK,resid_d4,resid,resid_building,resid cooling modern_d4,655
OK,resid_d5,resid,resid_building,resid cooling modern_d5,655
OK,resid_d6,resid,resid_building,resid cooling modern_d6,655
OK,resid_d7,resid,resid_building,resid cooling modern_d7,655
OK,resid_d8,resid,resid_building,resid cooling modern_d8,655
OK,resid_d9,resid,resid_building,resid cooling modern_d9,655
OK,resid_d10,resid,resid_building,resid cooling modern_d10,655
OK,resid_d1,resid,resid_building,resid heating coal_d1,-686
OK,resid_d2,resid,resid_building,resid heating coal_d2,-686
OK,resid_d3,resid,resid_building,resid heating coal_d3,-686
OK,resid_d4,resid,resid_building,resid heating coal_d4,-686
OK,resid_d5,resid,resid_building,resid heating coal_d5,-686
OK,resid_d6,resid,resid_building,resid heating coal_d6,-686
OK,resid_d7,resid,resid_building,resid heating coal_d7,-686
OK,resid_d8,resid,resid_building,resid heating coal_d8,-686
OK,resid_d9,resid,resid_building,resid heating coal_d9,-686
OK,resid_d10,resid,resid_building,resid heating coal_d10,-686
OK,resid_d1,resid,resid_building,resid heating modern_d1,-686
OK,resid_d2,resid,resid_building,resid heating modern_d2,-686
OK,resid_d3,resid,resid_building,resid heating modern_d3,-686
OK,resid_d4,resid,resid_building,resid heating modern_d4,-686
OK,resid_d5,resid,resid_building,resid heating modern_d5,-686
OK,resid_d6,resid,resid_building,resid heating modern_d6,-686
OK,resid_d7,resid,resid_building,resid heating modern_d7,-686
OK,resid_d8,resid,resid_building,resid heating modern_d8,-686
OK,resid_d9,resid,resid_building,resid heating modern_d9,-686
OK,resid_d10,resid,resid_building,resid heating modern_d10,-686
OK,resid_d1,resid,resid_building,resid heating TradBio_d1,-686
OK,resid_d2,resid,resid_building,resid heating TradBio_d2,-686
OK,resid_d3,resid,resid_building,resid heating TradBio_d3,-686
OK,resid_d4,resid,resid_building,resid heating TradBio_d4,-686
OK,resid_d5,resid,resid_building,resid heating TradBio_d5,-686
OK,resid_d6,resid,resid_building,resid heating TradBio_d6,-686
OK,resid_d7,resid,resid_building,resid heating TradBio_d7,-686
OK,resid_d8,resid,resid_building,resid heating TradBio_d8,-686
OK,resid_d9,resid,resid_building,resid heating TradBio_d9,-686
OK,resid_d10,resid,resid_building,resid heating TradBio_d10,-686
OR,resid_d1,resid,resid_building,resid cooling modern_d1,98
OR,resid_d2,resid,resid_building,resid cooling modern_d2,98
OR,resid_d3,resid,resid_building,resid cooling modern_d3,98
OR,resid_d4,resid,resid_building,resid cooling modern_d4,98
OR,resid_d5,resid,resid_building,resid cooling modern_d5,98
OR,resid_d6,resid,resid_building,resid cooling modern_d6,98
OR,resid_d7,resid,resid_building,resid cooling modern_d7,98
OR,resid_d8,resid,resid_building,resid cooling modern_d8,98
OR,resid_d9,resid,resid_building,resid cooling modern_d9,98
OR,resid_d10,resid,resid_building,resid cooling modern_d10,98
OR,resid_d1,resid,resid_building,resid heating coal_d1,-1051
OR,resid_d2,resid,resid_building,resid heating coal_d2,-1051
OR,resid_d3,resid,resid_building,resid heating coal_d3,-1051
OR,resid_d4,resid,resid_building,resid heating coal_d4,-1051
OR,resid_d5,resid,resid_building,resid heating coal_d5,-1051
OR,resid_d6,resid,resid_building,resid heating coal_d6,-1051
OR,resid_d7,resid,resid_building,resid heating coal_d7,-1051
OR,resid_d8,resid,resid_building,resid heating coal_d8,-1051
OR,resid_d9,resid,resid_building,resid heating coal_d9,-1051
OR,resid_d10,resid,resid_building,resid heating coal_d10,-1051
OR,resid_d1,resid,resid_building,resid heating modern_d1,-1051
OR,resid_d2,resid,resid_building,resid heating modern_d2,-1051
OR,resid_d3,resid,resid_building,resid heating modern_d3,-1051
OR,resid_d4,resid,resid_building,resid heating modern_d4,-1051
OR,resid_d5,resid,resid_building,resid heating modern_d5,-1051
OR,resid_d6,resid,resid_building,resid heating modern_d6,-1051
OR,resid_d7,resid,resid_building,resid heating modern_d7,-1051
OR,resid_d8,resid,resid_building,resid heating modern_d8,-1051
OR,resid_d9,resid,resid_building,resid heating modern_d9,-1051
OR,resid_d10,resid,resid_building,resid heating modern_d10,-1051
OR,resid_d1,resid,resid_building,resid heating TradBio_d1,-1051
OR,resid_d2,resid,resid_building,resid heating TradBio_d2,-1051
OR,resid_d3,resid,resid_building,resid heating TradBio_d3,-1051
OR,resid_d4,resid,resid_building,resid heating TradBio_d4,-1051
OR,resid_d5,resid,resid_building,resid heating TradBio_d5,-1051
OR,resid_d6,resid,resid_building,resid heating TradBio_d6,-1051
OR,resid_d7,resid,resid_building,resid heating TradBio_d7,-1051
OR,resid_d8,resid,resid_building,resid heating TradBio_d8,-1051
OR,resid_d9,resid,resid_building,resid heating TradBio_d9,-1051
OR,resid_d10,resid,resid_building,resid heating TradBio_d10,-1051
PA,resid_d1,resid,resid_building,resid cooling modern_d1,231
PA,resid_d2,resid,resid_building,resid cooling modern_d2,231
PA,resid_d3,resid,resid_building,resid cooling modern_d3,231
PA,resid_d4,resid,resid_building,resid cooling modern_d4,231
PA,resid_d5,resid,resid_building,resid cooling modern_d5,231
PA,resid_d6,resid,resid_building,resid cooling modern_d6,231
PA,resid_d7,resid,resid_building,resid cooling modern_d7,231
PA,resid_d8,resid,resid_building,resid cooling modern_d8,231
PA,resid_d9,resid,resid_building,resid cooling modern_d9,231
PA,resid_d10,resid,resid_building,resid cooling modern_d10,231
PA,resid_d1,resid,resid_building,resid heating coal_d1,-1109
PA,resid_d2,resid,resid_building,resid heating coal_d2,-1109
PA,resid_d3,resid,resid_building,resid heating coal_d3,-1109
PA,resid_d4,resid,resid_building,resid heating coal_d4,-1109
PA,resid_d5,resid,resid_building,resid heating coal_d5,-1109
PA,resid_d6,resid,resid_building,resid heating coal_d6,-1109
PA,resid_d7,resid,resid_building,resid heating coal_d7,-1109
PA,resid_d8,resid,resid_building,resid heating coal_d8,-1109
PA,resid_d9,resid,resid_building,resid heating coal_d9,-1109
PA,resid_d10,resid,resid_building,resid heating coal_d10,-1109
PA,resid_d1,resid,resid_building,resid heating modern_d1,-1109
PA,resid_d2,resid,resid_building,resid heating modern_d2,-1109
PA,resid_d3,resid,resid_building,resid heating modern_d3,-1109
PA,resid_d4,resid,resid_building,resid heating modern_d4,-1109
PA,resid_d5,resid,resid_building,resid heating modern_d5,-1109
PA,resid_d6,resid,resid_building,resid heating modern_d6,-1109
PA,resid_d7,resid,resid_building,resid heating modern_d7,-1109
PA,resid_d8,resid,resid_building,resid heating modern_d8,-1109
PA,resid_d9,resid,resid_building,resid heating modern_d9,-1109
PA,resid_d10,resid,resid_building,resid heating modern_d10,-1109
PA,resid_d1,resid,resid_building,resid heating TradBio_d1,-1109
PA,resid_d2,resid,resid_building,resid heating TradBio_d2,-1109
PA,resid_d3,resid,resid_building,resid heating TradBio_d3,-1109
PA,resid_d4,resid,resid_building,resid heating TradBio_d4,-1109
PA,resid_d5,resid,resid_building,resid heating TradBio_d5,-1109
PA,resid_d6,resid,resid_building,resid heating TradBio_d6,-1109
PA,resid_d7,resid,resid_building,resid heating TradBio_d7,-1109
PA,resid_d8,resid,resid_building,resid heating TradBio_d8,-1109
PA,resid_d9,resid,resid_building,resid heating TradBio_d9,-1109
PA,resid_d10,resid,resid_building,resid heating TradBio_d10,-1109
RI,resid_d1,resid,resid_building,resid cooling modern_d1,168
RI,resid_d2,resid,resid_building,resid cooling modern_d2,168
RI,resid_d3,resid,resid_building,resid cooling modern_d3,168
RI,resid_d4,resid,resid_building,resid cooling modern_d4,168
RI,resid_d5,resid,resid_building,resid cooling modern_d5,168
RI,resid_d6,resid,resid_building,resid cooling modern_d6,168
RI,resid_d7,resid,resid_building,resid cooling modern_d7,168
RI,resid_d8,resid,resid_building,resid cooling modern_d8,168
RI,resid_d9,resid,resid_building,resid cooling modern_d9,168
RI,resid_d10,resid,resid_building,resid cooling modern_d10,168
RI,resid_d1,resid,resid_building,resid heating coal_d1,-942
RI,resid_d2,resid,resid_building,resid heating coal_d2,-942
RI,resid_d3,resid,resid_building,resid heating coal_d3,-942
RI,resid_d4,resid,resid_building,resid heating coal_d4,-942
RI,resid_d5,resid,resid_building,resid heating coal_d5,-942
RI,resid_d6,resid,resid_building,resid heating coal_d6,-942
RI,resid_d7,resid,resid_building,resid heating coal_d7,-942
RI,resid_d8,resid,resid_building,resid heating coal_d8,-942
RI,resid_d9,resid,resid_building,resid heating coal_d9,-942
RI,resid_d10,resid,resid_building,resid heating coal_d10,-942
RI,resid_d1,resid,resid_building,resid heating modern_d1,-942
RI,resid_d2,resid,resid_building,resid heating modern_d2,-942
RI,resid_d3,resid,resid_building,resid heating modern_d3,-942
RI,resid_d4,resid,resid_building,resid heating modern_d4,-942
RI,resid_d5,resid,resid_building,resid heating modern_d5,-942
RI,resid_d6,resid,resid_building,resid heating modern_d6,-942
RI,resid_d7,resid,resid_building,resid heating modern_d7,-942
RI,resid_d8,resid,resid_building,resid heating modern_d8,-942
RI,resid_d9,resid,resid_building,resid heating modern_d9,-942
RI,resid_d10,resid,resid_building,resid heating modern_d10,-942
RI,resid_d1,resid,resid_building,resid heating TradBio_d1,-942
RI,resid_d2,resid,resid_building,resid heating TradBio_d2,-942
RI,resid_d3,resid,resid_building,resid heating TradBio_d3,-942
RI,resid_d4,resid,resid_building,resid heating TradBio_d4,-942
RI,resid_d5,resid,resid_building,resid heating TradBio_d5,-942
RI,resid_d6,resid,resid_building,resid heating TradBio_d6,-942
RI,resid_d7,resid,resid_building,resid heating TradBio_d7,-942
RI,resid_d8,resid,resid_building,resid heating TradBio_d8,-942
RI,resid_d9,resid,resid_building,resid heating TradBio_d9,-942
RI,resid_d10,resid,resid_building,resid heating TradBio_d10,-942
SC,resid_d1,resid,resid_building,resid cooling modern_d1,564
SC,resid_d2,resid,resid_building,resid cooling modern_d2,564
SC,resid_d3,resid,resid_building,resid cooling modern_d3,564
SC,resid_d4,resid,resid_building,resid cooling modern_d4,564
SC,resid_d5,resid,resid_building,resid cooling modern_d5,564
SC,resid_d6,resid,resid_building,resid cooling modern_d6,564
SC,resid_d7,resid,resid_building,resid cooling modern_d7,564
SC,resid_d8,resid,resid_building,resid cooling modern_d8,564
SC,resid_d9,resid,resid_building,resid cooling modern_d9,564
SC,resid_d10,resid,resid_building,resid cooling modern_d10,564
SC,resid_d1,resid,resid_building,resid heating coal_d1,-463
SC,resid_d2,resid,resid_building,resid heating coal_d2,-463
SC,resid_d3,resid,resid_building,resid heating coal_d3,-463
SC,resid_d4,resid,resid_building,resid heating coal_d4,-463
SC,resid_d5,resid,resid_building,resid heating coal_d5,-463
SC,resid_d6,resid,resid_building,resid heating coal_d6,-463
SC,resid_d7,resid,resid_building,resid heating coal_d7,-463
SC,resid_d8,resid,resid_building,resid heating coal_d8,-463
SC,resid_d9,resid,resid_building,resid heating coal_d9,-463
SC,resid_d10,resid,resid_building,resid heating coal_d10,-463
SC,resid_d1,resid,resid_building,resid heating modern_d1,-463
SC,resid_d2,resid,resid_building,resid heating modern_d2,-463
SC,resid_d3,resid,resid_building,resid heating modern_d3,-463
SC,resid_d4,resid,resid_building,resid heating modern_d4,-463
SC,resid_d5,resid,resid_building,resid heating modern_d5,-463
SC,resid_d6,resid,resid_building,resid heating modern_d6,-463
SC,resid_d7,resid,resid_building,resid heating modern_d7,-463
SC,resid_d8,resid,resid_building,resid heating modern_d8,-463
SC,resid_d9,resid,resid_building,resid heating modern_d9,-463
SC,resid_d10,resid,resid_building,resid heating modern_d10,-463
SC,resid_d1,resid,resid_building,resid heating TradBio_d1,-463
SC,resid_d2,resid,resid_building,resid heating TradBio_d2,-463
SC,resid_d3,resid,resid_building,resid heating TradBio_d3,-463
SC,resid_d4,resid,resid_building,resid heating TradBio_d4,-463
SC,resid_d5,resid,resid_building,resid heating TradBio_d5,-463
SC,resid_d6,resid,resid_building,resid heating TradBio_d6,-463
SC,resid_d7,resid,resid_building,resid heating TradBio_d7,-463
SC,resid_d8,resid,resid_building,resid heating TradBio_d8,-463
SC,resid_d9,resid,resid_building,resid heating TradBio_d9,-463
SC,resid_d10,resid,resid_building,resid heating TradBio_d10,-463
SD,resid_d1,resid,resid_building,resid cooling modern_d1,223
SD,resid_d2,resid,resid_building,resid cooling modern_d2,223
SD,resid_d3,resid,resid_building,resid cooling modern_d3,223
SD,resid_d4,resid,resid_building,resid cooling modern_d4,223
SD,resid_d5,resid,resid_building,resid cooling modern_d5,223
SD,resid_d6,resid,resid_building,resid cooling modern_d6,223
SD,resid_d7,resid,resid_building,resid cooling modern_d7,223
SD,resid_d8,resid,resid_building,resid cooling modern_d8,223
SD,resid_d9,resid,resid_building,resid cooling modern_d9,223
SD,resid_d10,resid,resid_building,resid cooling modern_d10,223
SD,resid_d1,resid,resid_building,resid heating coal_d1,-1550
SD,resid_d2,resid,resid_building,resid heating coal_d2,-1550
SD,resid_d3,resid,resid_building,resid heating coal_d3,-1550
SD,resid_d4,resid,resid_building,resid heating coal_d4,-1550
SD,resid_d5,resid,resid_building,resid heating coal_d5,-1550
SD,resid_d6,resid,resid_building,resid heating coal_d6,-1550
SD,resid_d7,resid,resid_building,resid heating coal_d7,-1550
SD,resid_d8,resid,resid_building,resid heating coal_d8,-1550
SD,resid_d9,resid,resid_building,resid heating coal_d9,-1550
SD,resid_d10,resid,resid_building,resid heating coal_d10,-1550
SD,resid_d1,resid,resid_building,resid heating modern_d1,-1550
SD,resid_d2,resid,resid_building,resid heating modern_d2,-1550
SD,resid_d3,resid,resid_building,resid heating modern_d3,-1550
SD,resid_d4,resid,resid_building,resid heating modern_d4,-1550
SD,resid_d5,resid,resid_building,resid heating modern_d5,-1550
SD,resid_d6,resid,resid_building,resid heating modern_d6,-1550
SD,resid_d7,resid,resid_building,resid heating modern_d7,-1550
SD,resid_d8,resid,resid_building,resid heating modern_d8,-1550
SD,resid_d9,resid,resid_building,resid heating modern_d9,-1550
SD,resid_d10,resid,resid_building,resid heating modern_d10,-1550
SD,resid_d1,resid,resid_building,resid heating TradBio_d1,-1550
SD,resid_d2,resid,resid_building,resid heating TradBio_d2,-1550
SD,resid_d3,resid,resid_building,resid heating TradBio_d3,-1550
SD,resid_d4,resid,resid_building,resid heating TradBio_d4,-1550
SD,resid_d5,resid,resid_building,resid heating TradBio_d5,-1550
SD,resid_d6,resid,resid_building,resid heating TradBio_d6,-1550
SD,resid_d7,resid,resid_building,resid heating TradBio_d7,-1550
SD,resid_d8,resid,resid_building,resid heating TradBio_d8,-1550
SD,resid_d9,resid,resid_building,resid heating TradBio_d9,-1550
SD,resid_d10,resid,resid_building,resid heating TradBio_d10,-1550
TN,resid_d1,resid,resid_building,resid cooling modern_d1,460
TN,resid_d2,resid,resid_building,resid cooling modern_d2,460
TN,resid_d3,resid,resid_building,resid cooling modern_d3,460
TN,resid_d4,resid,resid_building,resid cooling modern_d4,460
TN,resid_d5,resid,resid_building,resid cooling modern_d5,460
TN,resid_d6,resid,resid_building,resid cooling modern_d6,460
TN,resid_d7,resid,resid_building,resid cooling modern_d7,460
TN,resid_d8,resid,resid_building,resid cooling modern_d8,460
TN,resid_d9,resid,resid_building,resid cooling modern_d9,460
TN,resid_d10,resid,resid_building,resid cooling modern_d10,460
TN,resid_d1,resid,resid_building,resid heating coal_d1,-739
TN,resid_d2,resid,resid_building,resid heating coal_d2,-739
TN,resid_d3,resid,resid_building,resid heating coal_d3,-739
TN,resid_d4,resid,resid_building,resid heating coal_d4,-739
TN,resid_d5,resid,resid_building,resid heating coal_d5,-739
TN,resid_d6,resid,resid_building,resid heating coal_d6,-739
TN,resid_d7,resid,resid_building,resid heating coal_d7,-739
TN,resid_d8,resid,resid_building,resid heating coal_d8,-739
TN,resid_d9,resid,resid_building,resid heating coal_d9,-739
TN,resid_d10,resid,resid_building,resid heating coal_d10,-739
TN,resid_d1,resid,resid_building,resid heating modern_d1,-739
TN,resid_d2,resid,resid_building,resid heating modern_d2,-739
TN,resid_d3,resid,resid_building,resid heating modern_d3,-739
TN,resid_d4,resid,resid_building,resid heating modern_d4,-739
TN,resid_d5,resid,resid_building,resid heating modern_d5,-739
TN,resid_d6,resid,resid_building,resid heating modern_d6,-739
TN,resid_d7,resid,resid_building,resid heating modern_d7,-739
TN,resid_d8,resid,resid_building,resid heating modern_d8,-739
TN,resid_d9,resid,resid_building,resid heating modern_d9,-739
TN,resid_d10,resid,resid_building,resid heating modern_d10,-739
TN,resid_d1,resid,resid_building,resid heating TradBio_d1,-739
TN,resid_d2,resid,resid_building,resid heating TradBio_d2,-739
TN,resid_d3,resid,resid_building,resid heating TradBio_d3,-739
TN,resid_d4,resid,resid_building,resid heating TradBio_d4,-739
TN,resid_d5,resid,resid_building,resid heating TradBio_d5,-739
TN,resid_d6,resid,resid_building,resid heating TradBio_d6,-739
TN,resid_d7,resid,resid_building,resid heating TradBio_d7,-739
TN,resid_d8,resid,resid_building,resid heating TradBio_d8,-739
TN,resid_d9,resid,resid_building,resid heating TradBio_d9,-739
TN,resid_d10,resid,resid_building,resid heating TradBio_d10,-739
TX,resid_d1,resid,resid_building,resid cooling modern_d1,853
TX,resid_d2,resid,resid_building,resid cooling modern_d2,853
TX,resid_d3,resid,resid_building,resid cooling modern_d3,853
TX,resid_d4,resid,resid_building,resid cooling modern_d4,853
TX,resid_d5,resid,resid_building,resid cooling modern_d5,853
TX,resid_d6,resid,resid_building,resid cooling modern_d6,853
TX,resid_d7,resid,resid_building,resid cooling modern_d7,853
TX,resid_d8,resid,resid_building,resid cooling modern_d8,853
TX,resid_d9,resid,resid_building,resid cooling modern_d9,853
TX,resid_d10,resid,resid_building,resid cooling modern_d10,853
TX,resid_d1,resid,resid_building,resid heating coal_d1,-375
TX,resid_d2,resid,resid_building,resid heating coal_d2,-375
TX,resid_d3,resid,resid_building,resid heating coal_d3,-375
TX,resid_d4,resid,resid_building,resid heating coal_d4,-375
TX,resid_d5,resid,resid_building,resid heating coal_d5,-375
TX,resid_d6,resid,resid_building,resid heating coal_d6,-375
TX,resid_d7,resid,resid_building,resid heating coal_d7,-375
TX,resid_d8,resid,resid_building,resid heating coal_d8,-375
TX,resid_d9,resid,resid_building,resid heating coal_d9,-375
TX,resid_d10,resid,resid_building,resid heating coal_d10,-375
TX,resid_d1,resid,resid_building,resid heating modern_d1,-375
TX,resid_d2,resid,resid_building,resid heating modern_d2,-375
TX,resid_d3,resid,resid_building,resid heating modern_d3,-375
TX,resid_d4,resid,resid_building,resid heating modern_d4,-375
TX,resid_d5,resid,resid_building,resid heating modern_d5,-375
TX,resid_d6,resid,resid_building,resid heating modern_d6,-375
TX,resid_d7,resid,resid_building,resid heating modern_d7,-375
TX,resid_d8,resid,resid_building,resid heating modern_d8,-375
TX,resid_d9,resid,resid_building,resid heating modern_d9,-375
TX,resid_d10,resid,resid_building,resid heating modern_d10,-375
TX,resid_d1,resid,resid_building,resid heating TradBio_d1,-375
TX,resid_d2,resid,resid_building,resid heating TradBio_d2,-375
TX,resid_d3,resid,resid_building,resid heating TradBio_d3,-375
TX,resid_d4,resid,resid_building,resid heating TradBio_d4,-375
TX,resid_d5,resid,resid_building,resid heating TradBio_d5,-375
TX,resid_d6,resid,resid_building,resid heating TradBio_d6,-375
TX,resid_d7,resid,resid_building,resid heating TradBio_d7,-375
TX,resid_d8,resid,resid_building,resid heating TradBio_d8,-375
TX,resid_d9,resid,resid_building,resid heating TradBio_d9,-375
TX,resid_d10,resid,resid_building,resid heating TradBio_d10,-375
UT,resid_d1,resid,resid_building,resid cooling modern_d1,135
UT,resid_d2,resid,resid_building,resid cooling modern_d2,135
UT,resid_d3,resid,resid_building,resid cooling modern_d3,135
UT,resid_d4,resid,resid_building,resid cooling modern_d4,135
UT,resid_d5,resid,resid_building,resid cooling modern_d5,135
UT,resid_d6,resid,resid_building,resid cooling modern_d6,135
UT,resid_d7,resid,resid_building,resid cooling modern_d7,135
UT,resid_d8,resid,resid_building,resid cooling modern_d8,135
UT,resid_d9,resid,resid_building,resid cooling modern_d9,135
UT,resid_d10,resid,resid_building,resid cooling modern_d10,135
UT,resid_d1,resid,resid_building,resid heating coal_d1,-1442
UT,resid_d2,resid,resid_building,resid heating coal_d2,-1442
UT,resid_d3,resid,resid_building,resid heating coal_d3,-1442
UT,resid_d4,resid,resid_building,resid heating coal_d4,-1442
UT,resid_d5,resid,resid_building,resid heating coal_d5,-1442
UT,resid_d6,resid,resid_building,resid heating coal_d6,-1442
UT,resid_d7,resid,resid_building,resid heating coal_d7,-1442
UT,resid_d8,resid,resid_building,resid heating coal_d8,-1442
UT,resid_d9,resid,resid_building,resid heating coal_d9,-1442
UT,resid_d10,resid,resid_building,resid heating coal_d10,-1442
UT,resid_d1,resid,resid_building,resid heating modern_d1,-1442
UT,resid_d2,resid,resid_building,resid heating modern_d2,-1442
UT,resid_d3,resid,resid_building,resid heating modern_d3,-1442
UT,resid_d4,resid,resid_building,resid heating modern_d4,-1442
UT,resid_d5,resid,resid_building,resid heating modern_d5,-1442
UT,resid_d6,resid,resid_building,resid heating modern_d6,-1442
UT,resid_d7,resid,resid_building,resid heating modern_d7,-1442
UT,resid_d8,resid,resid_building,resid heating modern_d8,-1442
UT,resid_d9,resid,resid_building,resid heating modern_d9,-1442
UT,resid_d10,resid,resid_building,resid heating modern_d10,-1442
UT,resid_d1,resid,resid_building,resid heating TradBio_d1,-1442
UT,resid_d2,resid,resid_building,resid heating TradBio_d2,-1442
UT,resid_d3,resid,resid_building,resid heating TradBio_d3,-1442
UT,resid_d4,resid,resid_building,resid heating TradBio_d4,-1442
