"","state","state_name","year","sce","shares","category"
"17009","MI","Michigan",2065,"SSP5",0.2760767,"d10"
"17010","MI","Michigan",2065,"SSP3",0.2932545,"d10"
"17011","MN","Minnesota",2065,"SSP3",0.0310922930635695,"d1"
"17012","MN","Minnesota",2065,"SSP5",0.03375799,"d1"
"17013","MN","Minnesota",2065,"SSP2",0.03435923,"d1"
"17014","MN","Minnesota",2065,"SSP3",0.04686104,"d2"
"17015","MN","Minnesota",2065,"SSP5",0.05015759,"d2"
"17016","MN","Minnesota",2065,"SSP2",0.05090168,"d2"
"17017","MN","Minnesota",2065,"SSP3",0.05644375,"d3"
"17018","MN","Minnesota",2065,"SSP5",0.0597849,"d3"
"17019","MN","Minnesota",2065,"SSP2",0.06053951,"d3"
"17020","MN","Minnesota",2065,"SSP3",0.06500663,"d4"
"17021","MN","Minnesota",2065,"SSP5",0.06817976,"d4"
"17022","MN","Minnesota",2065,"SSP2",0.06889687,"d4"
"17023","MN","Minnesota",2065,"SSP3",0.07365831,"d5"
"17024","MN","Minnesota",2065,"SSP5",0.07649634,"d5"
"17025","MN","Minnesota",2065,"SSP2",0.07713826,"d5"
"17026","MN","Minnesota",2065,"SSP3",0.08341785,"d6"
"17027","MN","Minnesota",2065,"SSP5",0.08574173,"d6"
"17028","MN","Minnesota",2065,"SSP2",0.08626804,"d6"
"17029","MN","Minnesota",2065,"SSP3",0.09567908,"d7"
"17030","MN","Minnesota",2065,"SSP5",0.09720002,"d7"
"17031","MN","Minnesota",2065,"SSP2",0.09754549,"d7"
"17032","MN","Minnesota",2065,"SSP3",0.1129156,"d8"
"17033","MN","Minnesota",2065,"SSP5",0.1131151,"d8"
"17034","MN","Minnesota",2065,"SSP2",0.1131626,"d8"
"17035","MN","Minnesota",2065,"SSP2",0.1409665,"d9"
"17036","MN","Minnesota",2065,"SSP5",0.1414796,"d9"
"17037","MN","Minnesota",2065,"SSP3",0.1437609,"d9"
"17038","MN","Minnesota",2065,"SSP2",0.2714677,"d10"
"17039","MN","Minnesota",2065,"SSP5",0.2753428,"d10"
"17040","MN","Minnesota",2065,"SSP3",0.2924627,"d10"
"17041","MO","Missouri",2065,"SSP3",0.0320535915830811,"d1"
"17042","MO","Missouri",2065,"SSP5",0.03466941,"d1"
"17043","MO","Missouri",2065,"SSP2",0.03525889,"d1"
"17044","MO","Missouri",2065,"SSP3",0.04804762,"d2"
"17045","MO","Missouri",2065,"SSP5",0.05127737,"d2"
"17046","MO","Missouri",2065,"SSP2",0.05200595,"d2"
"17047","MO","Missouri",2065,"SSP3",0.05764464,"d3"
"17048","MO","Missouri",2065,"SSP5",0.06091407,"d3"
"17049","MO","Missouri",2065,"SSP2",0.06165218,"d3"
"17050","MO","Missouri",2065,"SSP3",0.06614533,"d4"
"17051","MO","Missouri",2065,"SSP5",0.0692462,"d4"
"17052","MO","Missouri",2065,"SSP2",0.06994687,"d4"
"17053","MO","Missouri",2065,"SSP3",0.07467461,"d5"
"17054","MO","Missouri",2065,"SSP5",0.07744307,"d5"
"17055","MO","Missouri",2065,"SSP2",0.07806935,"d5"
"17056","MO","Missouri",2065,"SSP3",0.0842473,"d6"
"17057","MO","Missouri",2065,"SSP5",0.08650793,"d6"
"17058","MO","Missouri",2065,"SSP2",0.08702025,"d6"
"17059","MO","Missouri",2065,"SSP3",0.09621795,"d7"
"17060","MO","Missouri",2065,"SSP5",0.09768828,"d7"
"17061","MO","Missouri",2065,"SSP2",0.09802285,"d7"
"17062","MO","Missouri",2065,"SSP3",0.1129778,"d8"
"17063","MO","Missouri",2065,"SSP5",0.1131511,"d8"
"17064","MO","Missouri",2065,"SSP2",0.1131934,"d8"
"17065","MO","Missouri",2065,"SSP2",0.1401755,"d9"
"17066","MO","Missouri",2065,"SSP5",0.140681,"d9"
"17067","MO","Missouri",2065,"SSP3",0.1429326,"d9"
"17068","MO","Missouri",2065,"SSP2",0.2658929,"d10"
"17069","MO","Missouri",2065,"SSP5",0.2696687,"d10"
"17070","MO","Missouri",2065,"SSP3",0.2863432,"d10"
"17071","MS","Mississippi",2065,"SSP3",0.03308469,"d1"
"17072","MS","Mississippi",2065,"SSP5",0.03564582,"d1"
"17073","MS","Mississippi",2065,"SSP2",0.03622249,"d1"
"17074","MS","Mississippi",2065,"SSP3",0.049318,"d2"
"17075","MS","Mississippi",2065,"SSP5",0.05247526,"d2"
"17076","MS","Mississippi",2065,"SSP2",0.05318706,"d2"
"17077","MS","Mississippi",2065,"SSP3",0.05892849,"d3"
"17078","MS","Mississippi",2065,"SSP5",0.06212061,"d3"
"17079","MS","Mississippi",2065,"SSP2",0.06284099,"d3"
"17080","MS","Mississippi",2065,"SSP3",0.06736078,"d4"
"17081","MS","Mississippi",2065,"SSP5",0.07038428,"d4"
"17082","MS","Mississippi",2065,"SSP2",0.07106736,"d4"
"17083","MS","Mississippi",2065,"SSP3",0.07575714,"d5"
"17084","MS","Mississippi",2065,"SSP5",0.07845169,"d5"
"17085","MS","Mississippi",2065,"SSP2",0.07906134,"d5"
"17086","MS","Mississippi",2065,"SSP3",0.0851279,"d6"
"17087","MS","Mississippi",2065,"SSP5",0.08732202,"d6"
"17088","MS","Mississippi",2065,"SSP2",0.08781958,"d6"
"17089","MS","Mississippi",2065,"SSP3",0.09678577,"d7"
"17090","MS","Mississippi",2065,"SSP5",0.0982038,"d7"
"17091","MS","Mississippi",2065,"SSP2",0.09852704,"d7"
"17092","MS","Mississippi",2065,"SSP3",0.1130342,"d8"
"17093","MS","Mississippi",2065,"SSP5",0.113182,"d8"
"17094","MS","Mississippi",2065,"SSP2",0.1132193,"d8"
"17095","MS","Mississippi",2065,"SSP2",0.1393241,"d9"
"17096","MS","Mississippi",2065,"SSP5",0.139821,"d9"
"17097","MS","Mississippi",2065,"SSP3",0.1420382,"d9"
"17098","MS","Mississippi",2065,"SSP2",0.2599619,"d10"
"17099","MS","Mississippi",2065,"SSP5",0.2636328,"d10"
"17100","MS","Mississippi",2065,"SSP3",0.2798368,"d10"
"17101","MT","Montana",2065,"SSP3",0.0325916421481278,"d1"
"17102","MT","Montana",2065,"SSP5",0.03517907,"d1"
"17103","MT","Montana",2065,"SSP2",0.03576189,"d1"
"17104","MT","Montana",2065,"SSP3",0.04871083,"d2"
"17105","MT","Montana",2065,"SSP5",0.05190285,"d2"
"17106","MT","Montana",2065,"SSP2",0.0526227,"d2"
"17107","MT","Montana",2065,"SSP3",0.05831511,"d3"
"17108","MT","Montana",2065,"SSP5",0.06154424,"d3"
"17109","MT","Montana",2065,"SSP2",0.06227311,"d3"
"17110","MT","Montana",2065,"SSP3",0.06678032,"d4"
"17111","MT","Montana",2065,"SSP5",0.0698408,"d4"
"17112","MT","Montana",2065,"SSP2",0.07053228,"d4"
"17113","MT","Montana",2065,"SSP3",0.07524044,"d5"
"17114","MT","Montana",2065,"SSP5",0.07797024,"d5"
"17115","MT","Montana",2065,"SSP2",0.07858783,"d5"
"17116","MT","Montana",2065,"SSP3",0.08470795,"d6"
"17117","MT","Montana",2065,"SSP5",0.0869337,"d6"
"17118","MT","Montana",2065,"SSP2",0.08743829,"d6"
"17119","MT","Montana",2065,"SSP3",0.09651552,"d7"
"17120","MT","Montana",2065,"SSP5",0.09795831,"d7"
"17121","MT","Montana",2065,"SSP2",0.09828692,"d7"
"17122","MT","Montana",2065,"SSP3",0.1130085,"d8"
"17123","MT","Montana",2065,"SSP5",0.1131682,"d8"
"17124","MT","Montana",2065,"SSP2",0.1132078,"d8"
"17125","MT","Montana",2065,"SSP2",0.1397316,"d9"
"17126","MT","Montana",2065,"SSP5",0.1402327,"d9"
"17127","MT","Montana",2065,"SSP3",0.1424666,"d9"
"17128","MT","Montana",2065,"SSP2",0.2627919,"d10"
"17129","MT","Montana",2065,"SSP5",0.2665128,"d10"
"17130","MT","Montana",2065,"SSP3",0.2829409,"d10"
"17131","NC","North Carolina",2065,"SSP3",0.030590253982303,"d1"
"17132","NC","North Carolina",2065,"SSP5",0.03328154,"d1"
"17133","NC","North Carolina",2065,"SSP2",0.03388885,"d1"
"17134","NC","North Carolina",2065,"SSP3",0.04624046,"d2"
"17135","NC","North Carolina",2065,"SSP5",0.04957155,"d2"
"17136","NC","North Carolina",2065,"SSP2",0.0503237,"d2"
"17137","NC","North Carolina",2065,"SSP3",0.05581497,"d3"
"17138","NC","North Carolina",2065,"SSP5",0.05919343,"d3"
"17139","NC","North Carolina",2065,"SSP2",0.05995663,"d3"
"17140","NC","North Carolina",2065,"SSP3",0.06440968,"d4"
"17141","NC","North Carolina",2065,"SSP5",0.0676206,"d4"
"17142","NC","North Carolina",2065,"SSP2",0.06834632,"d4"
"17143","NC","North Carolina",2065,"SSP3",0.07312466,"d5"
"17144","NC","North Carolina",2065,"SSP5",0.07599929,"d5"
"17145","NC","North Carolina",2065,"SSP2",0.07664943,"d5"
"17146","NC","North Carolina",2065,"SSP3",0.08298119,"d6"
"17147","NC","North Carolina",2065,"SSP5",0.08533862,"d6"
"17148","NC","North Carolina",2065,"SSP2",0.08587235,"d6"
"17149","NC","North Carolina",2065,"SSP3",0.09539377,"d7"
"17150","NC","North Carolina",2065,"SSP5",0.0969419,"d7"
"17151","NC","North Carolina",2065,"SSP2",0.09729321,"d7"
"17152","NC","North Carolina",2065,"SSP3",0.1128792,"d8"
"17153","NC","North Carolina",2065,"SSP5",0.1130934,"d8"
"17154","NC","North Carolina",2065,"SSP2",0.1131437,"d8"
"17155","NC","North Carolina",2065,"SSP2",0.1413785,"d9"
"17156","NC","North Carolina",2065,"SSP5",0.1418954,"d9"
"17157","NC","North Carolina",2065,"SSP3",0.1441912,"d9"
"17158","NC","North Carolina",2065,"SSP2",0.2743977,"d10"
"17159","NC","North Carolina",2065,"SSP5",0.2783251,"d10"
"17160","NC","North Carolina",2065,"SSP3",0.2956805,"d10"
"17161","ND","North Dakota",2065,"SSP3",0.0290663178345701,"d1"
"17162","ND","North Dakota",2065,"SSP5",0.0318331136782106,"d1"
"17163","ND","North Dakota",2065,"SSP2",0.032458490303227,"d1"
"17164","ND","North Dakota",2065,"SSP3",0.04435256,"d2"
"17165","ND","North Dakota",2065,"SSP5",0.04778697,"d2"
"17166","ND","North Dakota",2065,"SSP2",0.04856332,"d2"
"17167","ND","North Dakota",2065,"SSP3",0.05389892,"d3"
"17168","ND","North Dakota",2065,"SSP5",0.05738992,"d3"
"17169","ND","North Dakota",2065,"SSP2",0.05817911,"d3"
"17170","ND","North Dakota",2065,"SSP3",0.0625873,"d4"
"17171","ND","North Dakota",2065,"SSP5",0.06591315,"d4"
"17172","ND","North Dakota",2065,"SSP2",0.06666506,"d4"
"17173","ND","North Dakota",2065,"SSP3",0.07149154,"d5"
"17174","ND","North Dakota",2065,"SSP5",0.07447855,"d5"
"17175","ND","North Dakota",2065,"SSP2",0.07515392,"d5"
"17176","ND","North Dakota",2065,"SSP3",0.08163986,"d6"
"17177","ND","North Dakota",2065,"SSP5",0.08410152,"d6"
"17178","ND","North Dakota",2065,"SSP2",0.0846582,"d6"
"17179","ND","North Dakota",2065,"SSP3",0.09450993,"d7"
"17180","ND","North Dakota",2065,"SSP5",0.09614416,"d7"
"17181","ND","North Dakota",2065,"SSP2",0.09651385,"d7"
"17182","ND","North Dakota",2065,"SSP3",0.1127506,"d8"
"17183","ND","North Dakota",2065,"SSP5",0.1130141,"d8"
"17184","ND","North Dakota",2065,"SSP2",0.1130739,"d8"
"17185","ND","North Dakota",2065,"SSP2",0.1426241,"d9"
"17186","ND","North Dakota",2065,"SSP5",0.1431517,"d9"
"17187","ND","North Dakota",2065,"SSP3",0.1454869,"d9"
"17188","ND","North Dakota",2065,"SSP2",0.2833763,"d10"
"17189","ND","North Dakota",2065,"SSP5",0.2874654,"d10"
"17190","ND","North Dakota",2065,"SSP3",0.3055488,"d10"
"17191","NE","Nebraska",2065,"SSP3",0.0327935885838845,"d1"
"17192","NE","Nebraska",2065,"SSP5",0.03537028,"d1"
"17193","NE","Nebraska",2065,"SSP2",0.03595058,"d1"
"17194","NE","Nebraska",2065,"SSP3",0.04895958,"d2"
"17195","NE","Nebraska",2065,"SSP5",0.05213739,"d2"
"17196","NE","Nebraska",2065,"SSP2",0.05285395,"d2"
"17197","NE","Nebraska",2065,"SSP3",0.05856646,"d3"
"17198","NE","Nebraska",2065,"SSP5",0.06178044,"d3"
"17199","NE","Nebraska",2065,"SSP2",0.06250583,"d3"
"17200","NE","Nebraska",2065,"SSP3",0.06701823,"d4"
"17201","NE","Nebraska",2065,"SSP5",0.07006356,"d4"
"17202","NE","Nebraska",2065,"SSP2",0.0707516,"d4"
"17203","NE","Nebraska",2065,"SSP3",0.07545228,"d5"
"17204","NE","Nebraska",2065,"SSP5",0.07816763,"d5"
"17205","NE","Nebraska",2065,"SSP2",0.07878196,"d5"
"17206","NE","Nebraska",2065,"SSP3",0.0848802,"d6"
"17207","NE","Nebraska",2065,"SSP5",0.08709296,"d6"
"17208","NE","Nebraska",2065,"SSP2",0.08759467,"d6"
"17209","NE","Nebraska",2065,"SSP3",0.09662648,"d7"
"17210","NE","Nebraska",2065,"SSP5",0.09805908,"d7"
"17211","NE","Nebraska",2065,"SSP2",0.09838548,"d7"
"17212","NE","Nebraska",2065,"SSP3",0.1130193,"d8"
"17213","NE","Nebraska",2065,"SSP5",0.113174,"d8"
"17214","NE","Nebraska",2065,"SSP2",0.1132127,"d8"
"17215","NE","Nebraska",2065,"SSP2",0.1395648,"d9"
"17216","NE","Nebraska",2065,"SSP5",0.1400642,"d9"
"17217","NE","Nebraska",2065,"SSP3",0.1422913,"d9"
"17218","NE","Nebraska",2065,"SSP2",0.2616314,"d10"
"17219","NE","Nebraska",2065,"SSP5",0.2653318,"d10"
"17220","NE","Nebraska",2065,"SSP3",0.281668,"d10"
"17221","NH","New Hampshire",2065,"SSP3",0.0304184767727812,"d1"
"17222","NH","New Hampshire",2065,"SSP5",0.03311844,"d1"
"17223","NH","New Hampshire",2065,"SSP2",0.03372781,"d1"
"17224","NH","New Hampshire",2065,"SSP3",0.04602797,"d2"
"17225","NH","New Hampshire",2065,"SSP5",0.04937083,"d2"
"17226","NH","New Hampshire",2065,"SSP2",0.05012572,"d2"
"17227","NH","New Hampshire",2065,"SSP3",0.05559957,"d3"
"17228","NH","New Hampshire",2065,"SSP5",0.05899076,"d3"
"17229","NH","New Hampshire",2065,"SSP2",0.0597569,"d3"
"17230","NH","New Hampshire",2065,"SSP3",0.06420506,"d4"
"17231","NH","New Hampshire",2065,"SSP5",0.06742892,"d4"
"17232","NH","New Hampshire",2065,"SSP2",0.06815758,"d4"
"17233","NH","New Hampshire",2065,"SSP3",0.07294159,"d5"
"17234","NH","New Hampshire",2065,"SSP5",0.07582879,"d5"
"17235","NH","New Hampshire",2065,"SSP2",0.07648176,"d5"
"17236","NH","New Hampshire",2065,"SSP3",0.08283122,"d6"
"17237","NH","New Hampshire",2065,"SSP5",0.08520021,"d6"
"17238","NH","New Hampshire",2065,"SSP2",0.08573648,"d6"
"17239","NH","New Hampshire",2065,"SSP3",0.09529551,"d7"
"17240","NH","New Hampshire",2065,"SSP5",0.09685307,"d7"
"17241","NH","New Hampshire",2065,"SSP2",0.0972064,"d7"
"17242","NH","New Hampshire",2065,"SSP3",0.1128661,"d8"
"17243","NH","New Hampshire",2065,"SSP5",0.1130854,"d8"
"17244","NH","New Hampshire",2065,"SSP2",0.1131368,"d8"
"17245","NH","New Hampshire",2065,"SSP2",0.1415193,"d9"
"17246","NH","New Hampshire",2065,"SSP5",0.1420375,"d9"
"17247","NH","New Hampshire",2065,"SSP3",0.144338,"d9"
"17248","NH","New Hampshire",2065,"SSP2",0.2754033,"d10"
"17249","NH","New Hampshire",2065,"SSP5",0.2793487,"d10"
"17250","NH","New Hampshire",2065,"SSP3",0.2967852,"d10"
"17251","NJ","New Jersey",2065,"SSP3",0.0257375100190972,"d1"
"17252","NJ","New Jersey",2065,"SSP5",0.0286554105681201,"d1"
"17253","NJ","New Jersey",2065,"SSP2",0.0293179797501099,"d1"
"17254","NJ","New Jersey",2065,"SSP3",0.04020347,"d2"
"17255","NJ","New Jersey",2065,"SSP5",0.04385347,"d2"
"17256","NJ","New Jersey",2065,"SSP2",0.04468113,"d2"
"17257","NJ","New Jersey",2065,"SSP3",0.04966811,"d3"
"17258","NJ","New Jersey",2065,"SSP5",0.05340021,"d3"
"17259","NJ","New Jersey",2065,"SSP2",0.0542456,"d3"
"17260","NJ","New Jersey",2065,"SSP3",0.0585429,"d4"
"17261","NJ","New Jersey",2065,"SSP5",0.06212101,"d4"
"17262","NJ","New Jersey",2065,"SSP2",0.06293061,"d4"
"17263","NJ","New Jersey",2065,"SSP3",0.06784287,"d5"
"17264","NJ","New Jersey",2065,"SSP5",0.07108324,"d5"
"17265","NJ","New Jersey",2065,"SSP2",0.07181534,"d5"
"17266","NJ","New Jersey",2065,"SSP3",0.07861223,"d6"
"17267","NJ","New Jersey",2065,"SSP5",0.08131667,"d6"
"17268","NJ","New Jersey",2065,"SSP2",0.08192634,"d6"
"17269","NJ","New Jersey",2065,"SSP3",0.09246987,"d7"
"17270","NJ","New Jersey",2065,"SSP5",0.09431472,"d7"
"17271","NJ","New Jersey",2065,"SSP2",0.09472867,"d7"
"17272","NJ","New Jersey",2065,"SSP3",0.1123586,"d8"
"17273","NJ","New Jersey",2065,"SSP5",0.1127596,"d8"
"17274","NJ","New Jersey",2065,"SSP2",0.1128456,"d8"
"17275","NJ","New Jersey",2065,"SSP2",0.1453156,"d9"
"17276","NJ","New Jersey",2065,"SSP5",0.1458615,"d9"
"17277","NJ","New Jersey",2065,"SSP3",0.148253,"d9"
"17278","NJ","New Jersey",2065,"SSP2",0.303508,"d10"
"17279","NJ","New Jersey",2065,"SSP5",0.3079661,"d10"
"17280","NJ","New Jersey",2065,"SSP3",0.3277226,"d10"
"17281","NM","New Mexico",2065,"SSP3",0.0316574069715549,"d1"
"17282","NM","New Mexico",2065,"SSP5",0.03429392,"d1"
"17283","NM","New Mexico",2065,"SSP2",0.03488827,"d1"
"17284","NM","New Mexico",2065,"SSP3",0.04755886,"d2"
"17285","NM","New Mexico",2065,"SSP5",0.05081623,"d2"
"17286","NM","New Mexico",2065,"SSP2",0.05155122,"d2"
"17287","NM","New Mexico",2065,"SSP3",0.05715019,"d3"
"17288","NM","New Mexico",2065,"SSP5",0.06044922,"d3"
"17289","NM","New Mexico",2065,"SSP2",0.06119414,"d3"
"17290","NM","New Mexico",2065,"SSP3",0.0656767,"d4"
"17291","NM","New Mexico",2065,"SSP5",0.06880734,"d4"
"17292","NM","New Mexico",2065,"SSP2",0.06951478,"d4"
"17293","NM","New Mexico",2065,"SSP3",0.07425662,"d5"
"17294","NM","New Mexico",2065,"SSP5",0.07705366,"d5"
"17295","NM","New Mexico",2065,"SSP2",0.07768637,"d5"
"17296","NM","New Mexico",2065,"SSP3",0.08390648,"d6"
"17297","NM","New Mexico",2065,"SSP5",0.08619302,"d6"
"17298","NM","New Mexico",2065,"SSP2",0.08671108,"d6"
"17299","NM","New Mexico",2065,"SSP3",0.09599702,"d7"
"17300","NM","New Mexico",2065,"SSP5",0.09748797,"d7"
"17301","NM","New Mexico",2065,"SSP2",0.09782699,"d7"
"17302","NM","New Mexico",2065,"SSP3",0.1129533,"d8"
"17303","NM","New Mexico",2065,"SSP5",0.1131371,"d8"
"17304","NM","New Mexico",2065,"SSP2",0.1131815,"d8"
"17305","NM","New Mexico",2065,"SSP2",0.1405018,"d9"
"17306","NM","New Mexico",2065,"SSP5",0.1410105,"d9"
"17307","NM","New Mexico",2065,"SSP3",0.1432746,"d9"
"17308","NM","New Mexico",2065,"SSP2",0.2681849,"d10"
"17309","NM","New Mexico",2065,"SSP5",0.2720015,"d10"
"17310","NM","New Mexico",2065,"SSP3",0.2888587,"d10"
"17311","NV","Nevada",2065,"SSP3",0.0315294819695935,"d1"
"17312","NV","Nevada",2065,"SSP5",0.03417263,"d1"
"17313","NV","Nevada",2065,"SSP2",0.03476855,"d1"
"17314","NV","Nevada",2065,"SSP3",0.04740096,"d2"
"17315","NV","Nevada",2065,"SSP5",0.05066723,"d2"
"17316","NV","Nevada",2065,"SSP2",0.05140428,"d2"
"17317","NV","Nevada",2065,"SSP3",0.0569904,"d3"
"17318","NV","Nevada",2065,"SSP5",0.06029897,"d3"
"17319","NV","Nevada",2065,"SSP2",0.06104608,"d3"
"17320","NV","Nevada",2065,"SSP3",0.06552519,"d4"
"17321","NV","Nevada",2065,"SSP5",0.06866544,"d4"
"17322","NV","Nevada",2065,"SSP2",0.06937507,"d4"
"17323","NV","Nevada",2065,"SSP3",0.0741214,"d5"
"17324","NV","Nevada",2065,"SSP5",0.0769277,"d5"
"17325","NV","Nevada",2065,"SSP2",0.07756249,"d5"
"17326","NV","Nevada",2065,"SSP3",0.08379613,"d6"
"17327","NV","Nevada",2065,"SSP5",0.08609108,"d6"
"17328","NV","Nevada",2065,"SSP2",0.086611,"d6"
"17329","NV","Nevada",2065,"SSP3",0.09592534,"d7"
"17330","NV","Nevada",2065,"SSP5",0.09742302,"d7"
"17331","NV","Nevada",2065,"SSP2",0.09776349,"d7"
"17332","NV","Nevada",2065,"SSP3",0.1129451,"d8"
"17333","NV","Nevada",2065,"SSP5",0.1131324,"d8"
"17334","NV","Nevada",2065,"SSP2",0.1131774,"d8"
"17335","NV","Nevada",2065,"SSP2",0.1406071,"d9"
"17336","NV","Nevada",2065,"SSP5",0.1411168,"d9"
"17337","NV","Nevada",2065,"SSP3",0.1433848,"d9"
"17338","NV","Nevada",2065,"SSP2",0.2689267,"d10"
"17339","NV","Nevada",2065,"SSP5",0.2727564,"d10"
"17340","NV","Nevada",2065,"SSP3",0.2896729,"d10"
"17341","NY","New York",2065,"SSP3",0.0249707621903142,"d1"
"17342","NY","New York",2065,"SSP5",0.0279201250807654,"d1"
"17343","NY","New York",2065,"SSP2",0.0285907189197139,"d1"
"17344","NY","New York",2065,"SSP3",0.03924192,"d2"
"17345","NY","New York",2065,"SSP5",0.04293912,"d2"
"17346","NY","New York",2065,"SSP2",0.04377823,"d2"
"17347","NY","New York",2065,"SSP3",0.04868305,"d3"
"17348","NY","New York",2065,"SSP5",0.05246952,"d3"
"17349","NY","New York",2065,"SSP2",0.05332771,"d3"
"17350","NY","New York",2065,"SSP3",0.05759656,"d4"
"17351","NY","New York",2065,"SSP5",0.06123303,"d4"
"17352","NY","New York",2065,"SSP2",0.06205602,"d4"
"17353","NY","New York",2065,"SSP3",0.06698359,"d5"
"17354","NY","New York",2065,"SSP5",0.07028417,"d5"
"17355","NY","New York",2065,"SSP2",0.07102972,"d5"
"17356","NY","New York",2065,"SSP3",0.07789222,"d6"
"17357","NY","New York",2065,"SSP5",0.08065615,"d6"
"17358","NY","New York",2065,"SSP2",0.08127871,"d6"
"17359","NY","New York",2065,"SSP3",0.09197461,"d7"
"17360","NY","New York",2065,"SSP5",0.09387333,"d7"
"17361","NY","New York",2065,"SSP2",0.09429846,"d7"
"17362","NY","New York",2065,"SSP3",0.1122426,"d8"
"17363","NY","New York",2065,"SSP5",0.1126824,"d8"
"17364","NY","New York",2065,"SSP2",0.1127757,"d8"
"17365","NY","New York",2065,"SSP2",0.145929,"d9"
"17366","NY","New York",2065,"SSP5",0.146478,"d9"
"17367","NY","New York",2065,"SSP3",0.1488753,"d9"
"17368","NY","New York",2065,"SSP2",0.3082649,"d10"
"17369","NY","New York",2065,"SSP5",0.3128118,"d10"
"17370","NY","New York",2065,"SSP3",0.3329733,"d10"
"17371","OH","Ohio",2065,"SSP3",0.0313824887017496,"d1"
"17372","OH","Ohio",2065,"SSP5",0.03403324,"d1"
"17373","OH","Ohio",2065,"SSP2",0.03463096,"d1"
"17374","OH","Ohio",2065,"SSP3",0.04721948,"d2"
"17375","OH","Ohio",2065,"SSP5",0.05049595,"d2"
"17376","OH","Ohio",2065,"SSP2",0.05123537,"d2"
"17377","OH","Ohio",2065,"SSP3",0.0568067,"d3"
"17378","OH","Ohio",2065,"SSP5",0.06012623,"d3"
"17379","OH","Ohio",2065,"SSP2",0.06087586,"d3"
"17380","OH","Ohio",2065,"SSP3",0.06535097,"d4"
"17381","OH","Ohio",2065,"SSP5",0.06850227,"d4"
"17382","OH","Ohio",2065,"SSP2",0.06921441,"d4"
"17383","OH","Ohio",2065,"SSP3",0.07396586,"d5"
"17384","OH","Ohio",2065,"SSP5",0.07678282,"d5"
"17385","OH","Ohio",2065,"SSP2",0.07742,"d5"
"17386","OH","Ohio",2065,"SSP3",0.08366914,"d6"
"17387","OH","Ohio",2065,"SSP5",0.08597379,"d6"
"17388","OH","Ohio",2065,"SSP2",0.08649586,"d6"
"17389","OH","Ohio",2065,"SSP3",0.09584276,"d7"
"17390","OH","Ohio",2065,"SSP5",0.09734822,"d7"
"17391","OH","Ohio",2065,"SSP2",0.09769037,"d7"
"17392","OH","Ohio",2065,"SSP3",0.1129354,"d8"
"17393","OH","Ohio",2065,"SSP5",0.1131267,"d8"
"17394","OH","Ohio",2065,"SSP2",0.1131726,"d8"
"17395","OH","Ohio",2065,"SSP2",0.140728,"d9"
"17396","OH","Ohio",2065,"SSP5",0.1412389,"d9"
"17397","OH","Ohio",2065,"SSP3",0.1435114,"d9"
"17398","OH","Ohio",2065,"SSP2",0.2697799,"d10"
"17399","OH","Ohio",2065,"SSP5",0.2736249,"d10"
"17400","OH","Ohio",2065,"SSP3",0.2906096,"d10"
"17401","OK","Oklahoma",2065,"SSP3",0.0317017308930451,"d1"
"17402","OK","Oklahoma",2065,"SSP5",0.03433593,"d1"
"17403","OK","Oklahoma",2065,"SSP2",0.03492974,"d1"
"17404","OK","Oklahoma",2065,"SSP3",0.04761356,"d2"
"17405","OK","Oklahoma",2065,"SSP5",0.05086785,"d2"
"17406","OK","Oklahoma",2065,"SSP2",0.05160212,"d2"
"17407","OK","Oklahoma",2065,"SSP3",0.05720554,"d3"
"17408","OK","Oklahoma",2065,"SSP5",0.06050126,"d3"
"17409","OK","Oklahoma",2065,"SSP2",0.06124542,"d3"
"17410","OK","Oklahoma",2065,"SSP3",0.06572918,"d4"
"17411","OK","Oklahoma",2065,"SSP5",0.06885648,"d4"
"17412","OK","Oklahoma",2065,"SSP2",0.06956316,"d4"
"17413","OK","Oklahoma",2065,"SSP3",0.07430344,"d5"
"17414","OK","Oklahoma",2065,"SSP5",0.07709728,"d5"
"17415","OK","Oklahoma",2065,"SSP2",0.07772927,"d5"
"17416","OK","Oklahoma",2065,"SSP3",0.08394468,"d6"
"17417","OK","Oklahoma",2065,"SSP5",0.08622831,"d6"
"17418","OK","Oklahoma",2065,"SSP2",0.08674573,"d6"
"17419","OK","Oklahoma",2065,"SSP3",0.09602181,"d7"
"17420","OK","Oklahoma",2065,"SSP5",0.09751045,"d7"
"17421","OK","Oklahoma",2065,"SSP2",0.09784897,"d7"
"17422","OK","Oklahoma",2065,"SSP3",0.1129561,"d8"
"17423","OK","Oklahoma",2065,"SSP5",0.1131387,"d8"
"17424","OK","Oklahoma",2065,"SSP2",0.1131829,"d8"
"17425","OK","Oklahoma",2065,"SSP2",0.1404653,"d9"
"17426","OK","Oklahoma",2065,"SSP5",0.1409737,"d9"
"17427","OK","Oklahoma",2065,"SSP3",0.1432364,"d9"
"17428","OK","Oklahoma",2065,"SSP2",0.2679281,"d10"
"17429","OK","Oklahoma",2065,"SSP5",0.2717402,"d10"
"17430","OK","Oklahoma",2065,"SSP3",0.2885769,"d10"
"17431","OR","Oregon",2065,"SSP3",0.0311010813011668,"d1"
"17432","OR","Oregon",2065,"SSP5",0.03376632,"d1"
"17433","OR","Oregon",2065,"SSP2",0.03436746,"d1"
"17434","OR","Oregon",2065,"SSP3",0.0468719,"d2"
"17435","OR","Oregon",2065,"SSP5",0.05016784,"d2"
